IP source,port source,source geo,IP dest,port dest,dest geo,HTTP request type
10.6.172.1,53,no geo info,10.6.172.101,62867,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51324,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53169,no geo info,
10.6.172.101,61342,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55499,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61342,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55499,no geo info,
10.6.172.101,51922,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51922,no geo info,
10.6.172.101,56812,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56812,no geo info,
10.6.172.101,54372,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49378,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54372,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49378,no geo info,
10.6.172.101,58363,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58363,no geo info,
10.6.172.101,62753,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62753,no geo info,
10.6.172.101,52851,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52851,no geo info,
10.6.172.101,52428,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52428,no geo info,
10.6.172.101,59644,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59644,no geo info,
10.6.172.101,56714,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54905,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55522,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55296,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58948,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58155,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58781,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55910,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56393,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64928,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55035,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62983,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53259,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64902,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58052,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55522,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56714,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54905,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55296,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58948,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58155,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58781,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55035,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64928,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56393,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55910,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62983,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64902,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53259,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58052,no geo info,
10.6.172.101,50968,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50968,no geo info,
10.6.172.101,49278,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49278,no geo info,
10.6.172.101,57067,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53467,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54408,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57067,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53467,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54408,no geo info,
10.6.172.101,64795,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64795,no geo info,
10.6.172.101,64107,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64107,no geo info,
10.6.172.101,52468,no geo info,176.119.29.14,80,Ukraine,POST
10.6.172.101,65118,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65118,no geo info,
10.6.172.101,64359,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60821,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65131,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49318,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60821,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65131,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64359,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49318,no geo info,
10.6.172.101,56079,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56079,no geo info,
10.6.172.101,50425,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50425,no geo info,
10.6.172.101,53305,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58281,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63299,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53305,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58281,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63299,no geo info,
10.6.172.101,50748,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54638,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54638,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50748,no geo info,
10.6.172.101,55430,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55430,no geo info,
10.6.172.101,57616,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57616,no geo info,
10.6.172.101,53174,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53174,no geo info,
10.6.172.101,58063,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58063,no geo info,
10.6.172.101,60916,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62547,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60916,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62547,no geo info,
10.6.172.101,51253,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51253,no geo info,
10.6.172.101,60795,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61466,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60795,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61466,no geo info,
10.6.172.101,58126,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53003,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51244,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58126,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53003,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51244,no geo info,
10.6.172.101,59045,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59045,no geo info,
10.6.172.101,59933,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59933,no geo info,
10.6.172.101,63249,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63249,no geo info,
10.6.172.101,61724,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57106,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60067,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57106,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60067,no geo info,
10.6.172.101,61724,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61724,no geo info,
10.6.172.101,61852,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52541,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54893,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,59814,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54893,no geo info,
10.6.172.101,61852,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52541,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,59814,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59814,no geo info,
10.6.172.101,61852,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52541,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52541,no geo info,
10.6.172.101,61852,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61852,no geo info,
10.6.172.101,53848,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53848,no geo info,
10.6.172.101,53716,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53716,no geo info,
10.6.172.101,61129,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61129,no geo info,
10.6.172.101,62787,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62787,no geo info,
10.6.172.101,59599,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59599,no geo info,
10.6.172.101,61662,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61662,no geo info,
10.6.172.101,62212,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52530,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62212,no geo info,
10.6.172.101,52530,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52530,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52530,no geo info,
10.6.172.101,50989,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50989,no geo info,
10.6.172.101,53514,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53514,no geo info,
10.6.172.101,64708,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54224,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63064,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58825,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58825,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54224,no geo info,
10.6.172.101,55407,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49850,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49850,no geo info,
10.6.172.101,64708,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64708,no geo info,
10.6.172.101,63064,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63064,no geo info,
10.6.172.101,55407,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55407,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55407,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55407,no geo info,
10.6.172.101,55530,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55530,no geo info,
10.6.172.101,53459,no geo info,176.119.29.14,80,Ukraine,POST
10.6.172.101,58636,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58636,no geo info,
10.6.172.101,49816,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49816,no geo info,
10.6.172.101,56736,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56736,no geo info,
10.6.172.101,55466,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50536,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50536,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55466,no geo info,
10.6.172.101,53731,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53731,no geo info,
10.6.172.101,53073,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53073,no geo info,
10.6.172.101,61624,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61624,no geo info,
10.6.172.101,60764,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60764,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60764,no geo info,
10.6.172.101,60936,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60936,no geo info,
10.6.172.101,51439,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50487,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50487,no geo info,
10.6.172.101,51439,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57469,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57469,no geo info,
10.6.172.101,51439,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56966,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56966,no geo info,
10.6.172.101,51439,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51439,no geo info,
10.6.172.101,61804,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52543,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65394,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52543,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65394,no geo info,
10.6.172.101,58220,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60652,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50404,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51462,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51462,no geo info,
10.6.172.101,61804,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61804,no geo info,
10.6.172.101,58220,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60652,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60652,no geo info,
10.6.172.101,50404,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50404,no geo info,
10.6.172.101,61539,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58220,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61539,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61539,no geo info,
10.6.172.101,58220,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58220,no geo info,
10.6.172.101,62068,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62068,no geo info,
10.6.172.101,57332,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57332,no geo info,
10.6.172.101,56405,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56405,no geo info,
10.6.172.101,53067,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53067,no geo info,
10.6.172.101,64436,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64436,no geo info,
10.6.172.101,63059,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63059,no geo info,
10.6.172.101,51995,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51766,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51766,no geo info,
10.6.172.101,51995,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51995,no geo info,
10.6.172.101,63582,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63582,no geo info,
10.6.172.101,55485,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55485,no geo info,
10.6.172.101,52003,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52003,no geo info,
10.6.172.101,63097,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63097,no geo info,
10.6.172.101,63322,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63322,no geo info,
10.6.172.101,62532,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62532,no geo info,
10.6.172.101,55602,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55602,no geo info,
10.6.172.101,60843,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60843,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60843,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60843,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60843,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60898,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60898,no geo info,
10.6.172.101,59768,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59768,no geo info,
10.6.172.101,64018,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64018,no geo info,
10.6.172.101,50500,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50500,no geo info,
10.6.172.101,63189,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50040,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63008,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65035,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63189,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50040,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65035,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63008,no geo info,
10.6.172.101,50469,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50469,no geo info,
10.6.172.101,60370,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60836,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65525,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61499,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60370,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60836,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61499,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65525,no geo info,
10.6.172.101,52622,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,59770,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52622,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59770,no geo info,
10.6.172.101,57953,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57953,no geo info,
10.6.172.101,65166,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65166,no geo info,
10.6.172.101,58389,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58311,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58725,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56831,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53652,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58574,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62775,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54196,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55292,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54269,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51984,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55788,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63576,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58260,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62328,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54149,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52976,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61803,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61774,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57306,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55941,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58389,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58311,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58725,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56831,no geo info,
10.6.172.101,64122,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53652,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58574,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62775,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55292,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54196,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54269,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51984,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55788,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63576,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58260,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54149,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62328,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52976,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61774,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61803,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55941,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57306,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64122,no geo info,
10.6.172.101,50150,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50150,no geo info,
10.6.172.101,56679,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51884,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64833,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64053,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56679,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64833,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64053,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51884,no geo info,
10.6.172.101,59597,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59597,no geo info,
10.6.172.101,54783,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54783,no geo info,
10.6.172.101,61582,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61582,no geo info,
10.6.172.101,63094,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63094,no geo info,
10.6.172.101,58238,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58238,no geo info,
10.6.172.101,63292,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57430,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63292,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57430,no geo info,
10.6.172.101,52110,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52110,no geo info,
10.6.172.101,61094,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61094,no geo info,
10.6.172.101,54307,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54307,no geo info,
10.6.172.101,59025,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59025,no geo info,
10.6.172.101,58654,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58654,no geo info,
10.6.172.101,57578,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57578,no geo info,
10.6.172.101,65049,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65049,no geo info,
10.6.172.101,58027,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58027,no geo info,
10.6.172.101,59866,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59866,no geo info,
10.6.172.101,56666,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64550,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56666,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64550,no geo info,
10.6.172.101,64571,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64571,no geo info,
10.6.172.101,63892,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55773,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63892,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55773,no geo info,
10.6.172.101,51776,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51776,no geo info,
10.6.172.101,64125,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64125,no geo info,
10.6.172.101,56782,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56782,no geo info,
10.6.172.101,58464,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58464,no geo info,
10.6.172.101,63419,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52618,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62945,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60824,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54588,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57485,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63997,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50963,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57575,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65269,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63419,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52618,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62945,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50963,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60824,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54588,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57485,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63997,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65269,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57575,no geo info,
